id,Type,node_id,node_name,p_value,regulation,node_type,up_count,down_count,orthology_list,map_id
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,"fructose-bisphosphate aldolase, class II [EC:4.1.2.13]",map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00001,Module,M00001,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate",,,Module,84.0,18.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase A [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconolactonase [EC:3.1.1.31],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconolactonase [EC:3.1.1.31],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconolactonase [EC:3.1.1.31],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribose 5-phosphate isomerase B [EC:5.3.1.6],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconolactonase [EC:3.1.1.31],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconolactonase [EC:3.1.1.31],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconolactonase [EC:3.1.1.31],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate isomerase [EC:5.3.1.9],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transaldolase [EC:2.2.1.2],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transaldolase [EC:2.2.1.2],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transaldolase [EC:2.2.1.2],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transaldolase [EC:2.2.1.2],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transaldolase [EC:2.2.1.2],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,transketolase [EC:2.2.1.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,ribulose-phosphate 3-epimerase [EC:5.1.3.1],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343],map00030
Module_M00004,Module,M00004,Pentose phosphate pathway (Pentose phosphate cycle),,,Module,41.0,17.0,6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343],map00030
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,phosphoglycerate kinase [EC:2.7.2.3],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,enolase 1/2/3 [EC:4.2.1.11],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,pyruvate kinase [EC:2.7.1.40],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,triosephosphate isomerase (TIM) [EC:5.3.1.1],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]",map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00002,Module,M00002,"Glycolysis, core module involving three-carbon compounds",,,Module,62.0,4.0,glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12],map00010
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase biotin carboxyl carrier protein,map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase biotin carboxyl carrier protein,map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase biotin carboxyl carrier protein,map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,"acetyl-CoA/propionyl-CoA/long-chain acyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.4.1.- 6.3.4.14]",map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,"acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]",map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39],map00061
Module_M00082,Module,M00082,"Fatty acid biosynthesis, initiation",,,Module,27.0,11.0,[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39],map00061
